Year,Race,Session,EventName,Team,ReferenceTeam,TeamBaselineMode,OriginalBaselineSeconds,OriginalP10Seconds,OriginalP90Seconds,ReferenceBaselineSeconds,OriginalPercentageToReference,FuelRateSecondsPerLap,TotalRaceLaps,FullFuelWeightKg,FuelKgPerLap,FuelSecondsPerKg,WeightDeltaKg,ProjectedDeltaSeconds,ProjectedBaselineSeconds,ProjectedPercentageToReference
2026,1,R,Australian Grand Prix,Mercedes,Mercedes,average-drivers,80.43522868078253,78.58276670990881,81.95620900128684,80.43522868078253,100.0,0.0686829688779099,58.0,100.0,1.7241379310344827,0.039836121949187744,5.0,0.1991806097459387,80.63440929052847,100.24762857396279
2026,2,R,Chinese Grand Prix,Mercedes,Mercedes,average-drivers,93.67799033185568,91.97152960726348,95.04332897452274,93.67799033185568,100.0,0.0674546728745377,56.0,100.0,1.7857142857142858,0.03777461680974111,5.0,0.18887308404870556,93.86686341590439,100.20161948754411
2026,3,R,Japanese Grand Prix,Mercedes,Mercedes,average-drivers,91.2463501727623,89.76727036553584,92.64156028635298,91.2463501727623,100.0,0.0719460934196045,53.0,100.0,1.8867924528301887,0.03813142951239039,5.0,0.19065714756195196,91.43700732032426,100.20894769730621
2026,4,R,Miami Grand Prix,Mercedes,Mercedes,average-drivers,90.8825870868371,89.15816264362047,91.84402047814972,90.8825870868371,100.0,0.0527745194353805,57.0,100.0,1.7543859649122806,0.03008147607816689,5.0,0.15040738039083446,91.03299446722794,100.16549636757932
2026,5,R,Canadian Grand Prix,Mercedes,Mercedes,average-drivers,72.0607001837143,70.86433590023884,73.57387066763846,72.0607001837143,100.0,0.0703503413799826,68.0,100.0,1.4705882352941178,0.04783823213838816,5.0,0.23919116069194082,72.29989134440625,100.33193010903605
2026,6,R,Monaco Grand Prix,Mercedes,Mercedes,average-drivers,73.18312851317367,70.33335101105908,76.30716854044103,73.18312851317367,100.0,0.0530498922088013,78.0,100.0,1.2820512820512822,0.04137891592286501,5.0,0.20689457961432506,73.390023092788,100.28270802822688
2026,7,R,Barcelona Grand Prix,Mercedes,Mercedes,average-drivers,78.65911851016583,76.98878836420451,80.6242179773062,78.65911851016583,100.0,0.065174640319157,66.0,100.0,1.5151515151515151,0.04301526261064362,5.0,0.2150763130532181,78.87419482321904,100.27342832862462
